Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,clust
1,Q3,Yes,5,72,Yes,17.49,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,104.45,7459.0,0.0,130,1259.28,8848.28,1
1,Q3,No,0,9,Yes,38.65,No,Yes,DSL,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.4,348.15,0.0,0,347.84999999999997,696.0,2
1,Q3,Yes,2,58,Yes,5.01,Yes,Yes,Fiber Optic,23,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,94.35,5563.65,0.0,0,290.58,5854.23,0
1,Q3,Yes,5,40,Yes,22.2,Yes,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,105.75,4228.55,0.0,0,888.0,5116.55,0
1,Q3,No,0,9,Yes,34.34,Yes,Yes,Fiber Optic,6,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.15,784.45,0.0,50,309.06000000000006,1143.5100000000002,2
1,Q3,No,0,41,Yes,45.22,No,Yes,Fiber Optic,15,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,89.55,3729.75,0.0,0,1854.02,5583.77,0
1,Q3,No,0,55,Yes,27.65,No,Yes,Cable,26,No,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,64.2,3627.3,0.0,0,1520.75,5148.05,0
1,Q3,No,0,19,Yes,43.11,No,Yes,Fiber Optic,2,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,87.7,1725.95,0.0,0,819.09,2545.04,2
1,Q3,No,0,45,Yes,13.82,Yes,Yes,Fiber Optic,8,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.3,4192.15,0.0,0,621.9,4814.049999999999,0
1,Q3,No,0,12,Yes,13.88,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.55,1173.55,0.0,0,166.56,1340.11,2
1,Q3,No,0,59,Yes,28.32,Yes,Yes,DSL,9,Yes,No,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,68.7,4070.95,0.0,150,1670.88,5891.83,0
1,Q3,No,0,10,Yes,1.48,No,Yes,DSL,25,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,59.65,638.95,0.0,90,14.8,743.75,2
1,Q3,No,0,13,Yes,30.19,No,Yes,DSL,17,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,66.4,831.75,0.0,0,392.47,1224.22,2
1,Q3,Yes,9,46,Yes,38.45,No,Yes,DSL,15,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,56.9,2560.1,0.0,0,1768.7,4328.8,0
1,Q3,Yes,5,56,Yes,13.94,Yes,Yes,Fiber Optic,11,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.6,5953.0,0.0,0,780.64,6733.64,1
1,Q3,No,0,19,Yes,4.03,No,Yes,Cable,26,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,48.8,953.65,0.0,0,76.57000000000001,1030.22,2
1,Q3,No,0,61,Yes,5.55,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,115.1,6993.65,0.0,0,338.55,7332.2,1
1,Q3,Yes,6,71,No,0.0,No,Yes,Cable,19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.7,4122.65,0.0,0,0.0,4122.65,0
1,Q3,Yes,5,68,Yes,9.76,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,No,No,No,No,One Year,No,Credit Card,86.45,5762.95,0.0,150,663.68,6576.63,1
1,Q3,No,0,46,No,0.0,No,Yes,DSL,18,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,33.7,1537.85,0.0,0,0.0,1537.85,2
1,Q3,Yes,1,53,Yes,28.36,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.05,5566.4,0.0,0,1503.08,7069.48,1
1,Q3,Yes,1,10,Yes,25.89,No,Yes,DSL,22,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.5,616.9,0.0,0,258.9,875.8,2
1,Q3,No,0,69,Yes,25.73,No,Yes,DSL,22,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,82.45,5555.3,15.38,0,1775.3700000000001,7315.29,1
1,Q3,Yes,5,70,No,0.0,No,Yes,Cable,46,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,64.55,4504.9,46.06,0,0.0,4458.839999999999,0
1,Q3,Yes,9,69,Yes,24.17,No,Yes,Fiber Optic,5,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,106.4,7251.9,3.59,0,1667.73,8916.039999999999,1
1,Q3,No,0,20,Yes,49.81,No,Yes,DSL,4,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,50.0,1003.05,2.81,0,996.2,1996.44,2
1,Q3,No,0,71,Yes,4.76,No,Yes,DSL,52,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,76.9,5522.7,0.0,0,337.96,5860.66,0
1,Q3,No,0,66,Yes,45.57,Yes,Yes,DSL,11,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,74.6,4798.4,0.0,0,3007.62,7806.0199999999995,1
1,Q3,Yes,9,72,Yes,17.87,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.95,8594.4,0.0,0,1286.64,9881.039999999999,1
1,Q3,Yes,7,69,Yes,37.97,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,114.35,7665.8,0.0,10,2619.93,10295.73,1
1,Q3,No,0,21,Yes,39.85,No,Yes,DSL,52,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,61.65,1393.6,0.0,0,836.85,2230.45,2
1,Q3,Yes,9,66,Yes,8.39,No,Yes,DSL,16,Yes,No,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.75,3996.8,0.0,0,553.74,4550.54,0
1,Q3,No,0,65,Yes,4.75,Yes,Yes,DSL,69,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,82.5,5215.1,0.0,40,308.75,5563.85,0
1,Q3,Yes,8,16,Yes,48.71,Yes,Yes,Fiber Optic,12,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,1442.2,0.0,0,779.36,2221.56,2
1,Q3,Yes,10,71,Yes,37.69,No,Yes,Fiber Optic,8,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.25,7291.75,0.0,0,2675.99,9967.74,1
1,Q3,Yes,1,58,Yes,2.87,Yes,Yes,DSL,69,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,75.8,4415.75,0.0,0,166.46,4582.21,0
1,Q3,Yes,10,56,Yes,37.5,Yes,Yes,Fiber Optic,11,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.0,5270.6,0.0,0,2100.0,7370.6,1
1,Q3,Yes,8,56,No,0.0,No,Yes,Cable,41,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,52.0,2884.9,0.0,0,0.0,2884.9,0
1,Q3,Yes,1,51,Yes,45.76,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,69.15,3649.6,0.0,110,2333.7599999999998,6093.36,0
1,Q3,Yes,7,63,No,0.0,No,Yes,DSL,16,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,39.35,2395.05,0.0,0,0.0,2395.05,2
1,Q3,Yes,4,48,Yes,39.25,Yes,Yes,Fiber Optic,51,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.1,5083.55,0.0,0,1884.0,6967.55,1
1,Q3,Yes,7,54,Yes,4.33,Yes,Yes,DSL,12,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.2,4524.05,0.0,0,233.82,4757.87,0
1,Q3,No,0,46,Yes,30.6,No,Yes,Fiber Optic,59,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,95.65,4664.2,0.0,0,1407.6000000000001,6071.8,0
1,Q3,No,0,34,Yes,4.28,Yes,Yes,Fiber Optic,16,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.8,3470.8,0.0,0,145.52,3616.32,0
1,Q3,Yes,7,71,Yes,39.09,Yes,Yes,Fiber Optic,69,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,97.2,6910.3,0.0,0,2775.3900000000003,9685.69,1
1,Q3,Yes,6,63,Yes,1.18,No,Yes,DSL,27,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,63.55,4014.2,0.0,90,74.33999999999999,4178.54,0
1,Q3,Yes,7,64,Yes,35.92,No,Yes,Fiber Optic,11,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.0,6375.8,0.0,0,2298.88,8674.68,1
1,Q3,Yes,3,57,Yes,42.18,No,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,95.0,5535.8,0.0,0,2404.2599999999998,7940.0599999999995,1
1,Q3,Yes,10,70,Yes,21.68,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.3,8244.3,0.0,0,1517.6,9761.9,1
1,Q3,Yes,4,68,Yes,36.51,No,Yes,DSL,24,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,62.65,4375.8,0.0,0,2482.68,6858.48,1
1,Q3,No,0,30,Yes,34.49,Yes,Yes,Fiber Optic,59,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.45,3096.9,0.0,80,1034.7,4211.6,0
1,Q3,Yes,10,51,Yes,9.99,Yes,Yes,DSL,5,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.2,3901.25,0.0,0,509.49,4410.74,0
1,Q3,No,0,31,Yes,24.21,Yes,Yes,Fiber Optic,48,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.75,2613.4,0.0,0,750.51,3363.91,0
1,Q3,Yes,5,72,Yes,32.59,Yes,Yes,DSL,14,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.5,5661.7,0.0,0,2346.4800000000005,8008.18,1
1,Q3,No,0,55,Yes,42.19,No,Yes,Fiber Optic,51,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.9,5552.05,0.0,0,2320.45,7872.5,1
1,Q3,No,0,33,Yes,10.36,Yes,Yes,Fiber Optic,53,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.3,3275.15,0.0,0,341.88,3617.03,0
1,Q3,Yes,2,46,Yes,6.26,No,Yes,Fiber Optic,48,No,No,Yes,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,90.95,4236.6,0.0,50,287.96,4574.56,0
1,Q3,No,0,26,Yes,29.07,No,Yes,Cable,42,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.45,1233.15,0.0,0,755.82,1988.9700000000003,2
1,Q3,No,0,45,Yes,29.81,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.75,4882.8,0.0,0,1341.45,6224.25,1
1,Q3,Yes,4,62,Yes,37.75,Yes,Yes,Fiber Optic,73,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,89.1,5411.65,0.0,0,2340.5,7752.15,1
1,Q3,Yes,7,41,Yes,14.73,Yes,Yes,Fiber Optic,82,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.6,3930.55,0.0,0,603.9300000000001,4534.4800000000005,0
1,Q3,Yes,4,67,Yes,13.26,No,Yes,Fiber Optic,76,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,103.15,6895.5,0.0,0,888.42,7783.92,1
1,Q3,Yes,6,71,Yes,5.22,Yes,Yes,Fiber Optic,10,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,95.65,6856.95,0.0,0,370.62,7227.57,1
1,Q3,Yes,3,37,Yes,1.12,No,Yes,Cable,23,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.1,2658.8,0.0,0,41.440000000000005,2700.2400000000002,0
1,Q3,No,0,26,Yes,35.75,No,Yes,Cable,71,No,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,56.05,1553.2,0.0,0,929.5,2482.7,2
1,Q3,No,0,33,Yes,17.63,No,Yes,Fiber Optic,19,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.0,2576.8,0.0,0,581.79,3158.59,0
1,Q3,No,0,29,Yes,16.38,Yes,Yes,Fiber Optic,82,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.2,1993.25,0.0,0,475.02,2468.27,2
1,Q3,Yes,3,24,Yes,45.68,Yes,Yes,Cable,26,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.0,1923.85,0.0,0,1096.32,3020.17,0
1,Q3,No,0,1,Yes,7.34,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.6,84.6,0.0,0,7.34,91.94,2
1,Q3,Yes,10,72,Yes,37.84,Yes,Yes,Cable,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.2,5986.55,0.0,0,2724.4800000000005,8711.03,1
1,Q3,No,0,9,Yes,29.87,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.05,651.5,0.0,0,268.83,920.3299999999999,2
1,Q3,No,0,1,Yes,49.33,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.4,45.4,0.0,0,49.33,94.72999999999999,2
1,Q3,No,0,69,Yes,8.46,Yes,Yes,Fiber Optic,21,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.35,6856.45,0.0,0,583.74,7440.19,1
1,Q3,No,0,1,Yes,45.77,No,Yes,DSL,20,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.75,50.75,0.0,0,45.77,96.52000000000001,2
1,Q3,No,0,28,Yes,11.32,No,Yes,DSL,11,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,59.9,1654.7,0.0,0,316.96000000000004,1971.66,2
1,Q3,Yes,1,70,Yes,18.26,Yes,Yes,DSL,18,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,76.95,5289.8,0.0,0,1278.2,6568.0,1
1,Q3,No,0,66,Yes,19.68,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,92.15,6056.9,0.0,0,1298.8799999999999,7355.78,1
1,Q3,Yes,1,68,No,0.0,No,Yes,DSL,19,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,44.8,2983.65,0.0,0,0.0,2983.65,0
1,Q3,No,0,21,Yes,13.39,Yes,Yes,Fiber Optic,24,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.35,1747.2,0.0,0,281.19,2028.39,2
1,Q3,Yes,1,67,Yes,3.2,Yes,Yes,DSL,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.15,5883.85,0.0,0,214.4,6098.25,1
1,Q3,No,0,5,Yes,48.86,No,Yes,Fiber Optic,59,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.2,384.25,0.0,0,244.3,628.55,2
1,Q3,Yes,1,72,Yes,28.86,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.4,8543.25,0.0,0,2077.92,10621.17,1
1,Q3,No,0,13,No,0.0,No,Yes,DSL,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31.65,389.95,0.0,0,0.0,389.95,2
1,Q3,Yes,5,72,Yes,22.01,Yes,Yes,DSL,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,82.15,5784.3,0.0,0,1584.72,7369.02,1
1,Q3,Yes,10,44,Yes,32.72,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,95.1,4060.55,0.0,0,1439.6799999999998,5500.23,0
1,Q3,Yes,7,61,Yes,27.88,Yes,Yes,DSL,5,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,79.8,4914.8,0.0,70,1700.6799999999998,6685.48,1
1,Q3,Yes,9,70,Yes,8.28,Yes,Yes,DSL,5,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,74.8,5315.8,0.0,0,579.5999999999999,5895.4,0
1,Q3,Yes,2,70,Yes,35.9,Yes,Yes,Cable,59,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.35,5445.95,0.0,0,2513.0,7958.95,1
1,Q3,Yes,1,23,Yes,34.91,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,1849.95,0.0,0,802.93,2652.88,2
1,Q3,No,0,6,Yes,22.95,No,Yes,Cable,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.25,493.4,0.0,0,137.7,631.0999999999999,2
1,Q3,No,0,17,Yes,35.88,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.8,1207.0,0.0,0,609.96,1816.96,2
1,Q3,Yes,5,10,Yes,19.77,No,Yes,DSL,12,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,60.2,563.5,0.0,0,197.7,761.2,2
1,Q3,No,0,15,Yes,1.63,No,Yes,DSL,11,No,No,Yes,Yes,No,No,No,No,One Year,No,Credit Card,55.2,864.55,0.0,80,24.45,969.0,2
1,Q3,Yes,5,13,Yes,19.63,No,Yes,DSL,12,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.15,701.05,0.0,0,255.19,956.24,2
1,Q3,No,0,45,Yes,8.4,No,Yes,DSL,8,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,62.55,2796.45,0.0,0,378.0,3174.45,0
1,Q3,Yes,8,72,Yes,6.85,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.45,5165.7,0.0,0,493.2,5658.9,0
1,Q3,No,0,40,Yes,34.49,No,Yes,DSL,73,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.1,2092.9,0.0,0,1379.6000000000001,3472.5,0
1,Q3,No,0,11,Yes,40.96,No,Yes,DSL,52,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,64.05,733.95,0.0,90,450.56,1274.51,2
1,Q3,Yes,1,3,No,0.0,No,Yes,DSL,12,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.0,78.25,0.0,0,0.0,78.25,2
1,Q3,Yes,1,22,Yes,39.83,No,Yes,Cable,16,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,1178.75,0.0,0,876.26,2055.01,2
1,Q3,Yes,9,64,Yes,45.35,Yes,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,90.25,5629.15,0.0,0,2902.4,8531.55,1
1,Q3,Yes,3,64,Yes,37.46,Yes,Yes,DSL,2,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,66.15,4392.5,0.0,0,2397.44,6789.9400000000005,1
1,Q3,Yes,7,46,Yes,31.88,No,Yes,DSL,53,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.1,3168.0,0.0,0,1466.48,4634.48,0
1,Q3,No,0,1,Yes,7.99,No,Yes,Cable,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.6,48.6,0.0,0,7.99,56.59,2
1,Q3,No,0,1,Yes,41.79,No,Yes,DSL,14,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.75,49.75,0.0,0,41.79,91.53999999999999,2
1,Q3,No,0,63,Yes,42.59,Yes,Yes,DSL,85,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,71.9,4479.2,0.0,0,2683.17,7162.37,1
1,Q3,No,0,44,Yes,5.07,Yes,Yes,DSL,26,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,77.55,3471.1,0.0,0,223.08,3694.18,0
1,Q3,Yes,9,49,Yes,25.1,Yes,Yes,DSL,30,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,71.8,3472.05,0.0,0,1229.9,4701.950000000001,0
1,Q3,Yes,3,64,No,0.0,No,Yes,DSL,59,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,49.85,3210.35,0.0,0,0.0,3210.35,0
1,Q3,Yes,5,40,Yes,12.97,No,Yes,Fiber Optic,24,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.8,3132.75,0.0,0,518.8000000000001,3651.55,0
1,Q3,No,0,43,Yes,36.78,No,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,90.65,3882.3,0.0,0,1581.54,5463.84,0
1,Q3,No,0,2,Yes,41.9,No,Yes,DSL,71,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.55,84.4,0.0,10,83.8,178.2,2
1,Q3,No,0,2,Yes,43.93,No,Yes,DSL,59,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,108.65,0.0,0,87.86,196.51,2
1,Q3,No,0,3,Yes,25.4,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.25,229.7,0.0,0,76.19999999999999,305.9,2
1,Q3,Yes,5,23,Yes,1.39,No,Yes,DSL,18,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,60.0,1347.15,0.0,0,31.97,1379.1200000000001,2
1,Q3,Yes,1,69,Yes,49.16,Yes,Yes,DSL,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,81.95,5601.4,0.0,0,3392.04,8993.439999999999,1
1,Q3,Yes,1,72,Yes,29.29,Yes,Yes,DSL,30,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,82.3,5980.55,0.0,140,2108.88,8229.43,1
1,Q3,Yes,1,72,Yes,17.31,Yes,Yes,DSL,17,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,68.15,4808.7,0.0,0,1246.32,6055.0199999999995,0
1,Q3,No,0,27,Yes,39.62,No,Yes,Fiber Optic,2,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,2383.6,0.0,0,1069.74,3453.34,0
1,Q3,Yes,1,18,Yes,43.29,No,Yes,Fiber Optic,41,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.8,1438.05,0.0,0,779.22,2217.27,2
1,Q3,Yes,1,72,Yes,5.25,Yes,Yes,DSL,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.4,6096.45,0.0,0,378.0,6474.45,1
1,Q3,No,0,14,Yes,18.48,Yes,Yes,DSL,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.5,767.55,0.0,0,258.72,1026.27,2
1,Q3,No,0,39,Yes,17.17,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,4040.65,0.0,0,669.6300000000001,4710.280000000001,0
1,Q3,Yes,1,19,Yes,34.05,Yes,Yes,Fiber Optic,20,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,88.8,1672.35,0.0,0,646.9499999999999,2319.2999999999997,2
1,Q3,No,0,17,Yes,44.96,Yes,Yes,Fiber Optic,29,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.05,1345.65,0.0,0,764.32,2109.9700000000003,2
1,Q3,Yes,8,72,Yes,10.68,Yes,Yes,Fiber Optic,59,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.4,7719.5,0.0,0,768.96,8488.46,1
1,Q3,No,0,65,Yes,27.75,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,105.1,6631.85,0.0,0,1803.75,8435.6,1
1,Q3,Yes,3,70,Yes,11.36,Yes,Yes,Fiber Optic,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.15,8250.0,0.0,0,795.1999999999999,9045.2,1
1,Q3,Yes,6,60,Yes,15.24,No,Yes,DSL,16,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,59.8,3561.15,0.0,0,914.4,4475.55,0
1,Q3,Yes,8,66,Yes,35.01,Yes,Yes,DSL,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.85,5234.95,0.0,0,2310.66,7545.61,1
